k_h
"{'class differences': 12, 'plot twist': 8, 'social satire': 12, 'fraud': 11, 'house': 7, 'scam': 6, 'fake identity': 6, 'wealth': 6, 'housekeeper': 5, 'murder': 5, 'tutor': 5, 'maid': 5, 'rich family': 4, 'class struggle': 4, 'chauffeur': 4, 'birthday': 4, 'poor family': 4, 'rain': 4, 'driver': 4, 'heavy rain': 3, 'basement': 3, 'morse code': 3, 'south korea': 3, 'peach': 3, 'poverty': 5, 'sex scene': 5, 'wifi': 2, 'toilet': 2, 'forgery': 2, 'english lesson': 2, 'husband wife relationship': 2, 'allergy': 2, 'camping': 2, 'bunker': 2, 'hiding under a table': 2, 'flood': 2, 'stabbing': 2, 'secret door': 2, 'cellar hideout': 2, 'secret cellar': 2, 'flooded city': 2, 'teenage girl': 2, 'flooded apartment': 2, 'social class': 2, 'rich snob': 2, 'satire of capitalist society': 2, 'walkie talkie': 2, 'slum': 2, ""child's painting"": 2, 'reference to kim jong un': 2}"
"{'gay interest': 2, 'gay': 2, 'foreign language adaptation': 1, 'mother son relationship': 1, 'father son relationship': 1, 'father': 0, 'mother': 0, 'neighbor': 0, 'hulu': 0, 'childhood home': 0, 'london england': 0, 'family relationships': 0, 'based on novel': 0}"
"{'demon': 2, 'atheist': 2, 'bible': 2, 'criminal': 1, 'death row': 1, 'suicide': 1, 'electrocution': 1, 'multiple personality disorder': 1, 'satan': 1, 'insanity': 1, 'possession': 1, 'prison': 1, 'abortion': 1, 'prison guard': 1, 'electric chair': 1, 'misfire': 1, 'pregnancy': 1, 'interrogated': 1, 'ouija board': 1, 'shackles': 0, 'servitude': 0, 'hand cuffs': 0, 'homeless woman': 0, 'diagnosis': 0, 'no opening credits': 0, 'one word title': 0, 'prison warden': 0, 'fall from height': 0, 'suicide by jumping': 0, 'death row inmate': 0, 'psychiatrist': 0, 'reference to stanford university': 0, 'reference to university of oklahoma': 0, 'reference to the university of chicago': 0, 'reference to johns hopkins university': 0, 'priest': 0, 'smoking cigarette': 0, 'prison cell': 0, 'execution': 0, 'final words': 0, 'time jump': 0, 'one year later': 0, 'character appears on a tv talk show': 0, 'suicide attempt': 0, 'written by director': 0, 'slavery': 0, 'human trafficking': 0}"
"{'world war two': 17, '1940s': 13, 'soldier': 11, 'evacuation': 10, 'beach': 9, 'spitfire': 9, 'military': 9, 'world war two in france': 8, 'air attack': 7, 'yacht': 7, 'sinking ship': 7, 'shell shock': 7, 'survival': 6, 'england': 6, 'army': 9, 'france': 5, 'rescue mission': 5, 'very little dialogue': 5, 'year 1940': 5, 'airforce pilot': 5, 'military officer': 5, 'royal air force': 8, 'rescue': 8, 'bravery': 8, 'english channel': 4, 'aerial combat': 4, 'fighter plane': 4, 'combat': 4, 'fate': 4, 'epic': 4, 'royal navy': 8, 'pilot': 6, 'surrounded': 3, 'british soldier': 3, 'boat': 3, 'german army': 3, 'heinkel he 111 bomber': 3, 'messerschmitt me 109': 3, 'british military': 3, 'rescue attempt': 3, 'british navy': 3, 'running out of fuel': 3, 'jumping off a ship': 3, 'death notice': 3, 'fighter pilot': 5, 'one word title': 5, 'general': 4, 'confusion': 4, 'ship': 2, 'coast': 2}"
"{'tyrannosaurus rex': 5, 'velociraptor': 5, 'dinosaur': 4, 'locust': 4, 'jurassic park': 5, 'new zealand actor playing american character': 2, 'infant dinosaur': 2, 'feathered dinosaur': 2, 'riding a motorcycle': 2, 'human clone': 2, 'human dinosaur relationship': 2, 'science goes awry': 2, 'paleontology': 2, 'female dinosaur': 2, 'human dinosaur friendship': 2, 'killer dinosaur': 2, 'human versus dinosaur': 2, 'kidnapped girl': 2, 'scientist': 2, 'protective parent': 2, 'parent child relationship': 2, 'surrogate family': 2, 'throwing a bicycle off a bridge': 2, 'loss of mother': 2, 'teenage girl': 2, 'jurassic': 2, 'teen angst': 2, 'surrogate father': 2, 'surrogate mother': 2, 'quetzalcoatlus': 2, 'rexy character': 2, 'sequel': 3, 'ian malcolm character': 3, 'giganotosaurus': 3, 'paleontologist': 3, 'giant insect': 3, 'raised middle finger': 3, 'therizinosaurus': 3, 'actor reprises previous role': 2, 'actress reprises previous role': 2, 'alan grant character': 2, 'ellie sattler character': 2, 'dinosaur feature': 2, 'animal trainer': 2, 'experiment gone wrong': 2, 'ice': 1, 'desert': 1, 'baby dinosaur': 1, 'ethologist': 1, 'survival': 1}"
"{'1980s': 3, 'cannibal': 2, 'title spoken by character': 2, 'cannibalism': 3, 'gay sex': 2, 'coming of age': 1, 'love': 1, 'psychological drama': 1, 'reference to iron maiden': 1, 'reference to def leppard': 1, 'reference to dokken': 1, 'singing in a car': 1, 'road trip adventure': 1, 'father daughter relationship': 1, '18 year old': 1, '18 year old girl': 1, 'murder': 1, 'sense of smell': 1, 'abandoned by father': 1, 'abandoned by mother': 1, 'flesh eating': 1, 'road movie': 1, 'hunger for human flesh': 1, 'based on novel': 1, 'teenager': 0, 'heart': 0, 'playing air guitar': 0, 'teenage girl': 0, 'reference to j.r.r. tolkien': 0, 'reference to kiss the band': 0, 'black american': 0, 'african american': 0, 'blood': 0, 'blood splatter': 0, 'blood spatter': 0, 'covered in blood': 0, 'bloody mouth': 0, 'bloody face': 0, 'pickup truck': 0, 'theft': 0, 'shoplifting': 0, 'brother sister relationship': 0, 'swimming': 0, 'mother daughter relationship': 0, 'father son relationship': 0, 'mother son relationship': 0, 'cigarette smoking': 0, 'gas station': 0, 'kentucky': 0, 'minnesota': 0}"
"{'female nudity': 9, 'spanking': 6, 'sex scene': 9, 'perversion': 9, 'female frontal nudity': 5, 'pubic hair': 5, 'male pubic hair': 5, 'sadomasochism': 5, 'erotica': 8, 'bdsm': 9, 'female rear nudity': 4, 'sex toy': 4, 'virgin': 4, 'sexual fantasy': 6, 'whip': 3, 'blindfold': 3, 'rich man poor woman': 3, 'bondage': 5, 'sexuality': 5, 'loss of virginity': 4, 'helicopter': 4, 'sexual awakening': 6, 'billionaire': 2, 'dominant': 2, 'sexual submissiveness': 2, 'dancing': 2, 'alcohol': 2, 'passionate kiss': 2, 'kissing in an elevator': 2, 'photographer': 2, 'undressing someone': 2, 'sex in an elevator': 2, 'posing for a photo': 3, 'wardrobe': 3, 'glider': 3, 'male nudity': 3, 'based on novel': 3, 'title directed by female': 2, 'four word title': 2, 'rainy day': 2, 'high rise': 2, 'chauffeur': 2, 'submissive woman': 1, 'horniness': 1, 'gift': 1, 'non disclosure agreement': 1, 'hardware store': 1, 'son of a prostitute': 1, 'hand slap': 1, 'graduation present': 1}"
"{'summer camp': 3, 'reference to imdb': 2, 'gay': 2, 'gay interest': 2, 'based on short film': 1, 'theater': 1, 'lgbt': 1, 'stage': 0, 'drama camp': 0, 'staff': 0, 'work': 0, 'coma': 0, 'showbiz comedy': 0, 'quirky comedy': 0}"
"{'aspiring writer': 5, 'mother daughter relationship': 4, 'poverty': 4, 'concord massachusetts': 3, 'based on novel': 3, 'death of sister': 5, 'sister sister relationship': 2, 'scarlet fever': 2, 'paris france': 2, 'american civil war': 2, 'shorthaired woman': 2, 'period drama': 2, 'female protagonist': 2, 'new york city': 2, 'teenage girl': 2, 'coming of age': 2, 'falling through ice': 3, ""women's rights"": 3, 'aspiring painter': 1, 'dancing': 1, 'husband wife relationship': 1, 'christmas tree': 1, 'christmas': 1, 'piano': 1, 'horse and carriage': 1, 'kiss': 1, 'flashback': 1, 'death of daughter': 1, 'writing': 1, 'publisher': 1, 'family relationships': 1, 'aunt niece relationship': 1, 'death of aunt': 1, 'amateur theatrics': 1, 'four sisters': 1, 'writer': 1, 'wealth': 1, 'rain': 1, 'generosity': 1, 'mailbox': 1, 'montage': 1, 'burning a manuscript': 1, 'talking to the camera': 1, 'subjective camera': 1, 'sprained ankle': 1, 'beer hall': 1, 'boarding house': 1, ""new year's eve"": 1, 'grandfather grandson relationship': 1, 'tutor': 1}"
"{'time travel': 19, 'superhero': 17, 'super villain': 10, 'cosmic': 10, 'marvel cinematic universe': 13, 'sequel': 11, 'superhero team': 11, 'action hero': 7, 'ensemble cast': 10, 'avengers': 6, 'epic battle': 6, 'battle': 5, 'blockbuster': 5, 'final battle': 5, 'hero': 5, 'invasion': 5, 'raccoon': 5, 'talking animal': 5, 'fourth part': 8, 'last of series': 7, 'severed arm': 4, 'marvel comics': 8, 'based on comic book': 8, 'talking raccoon': 3, 'iron spider armor': 3, 'younger version of character': 3, 'alternate timeline': 3, 'sacrifice': 3, 'shared universe': 4, 'ant man character': 2, 'spider man character': 2, 'black panther character': 2, 'war machine character': 2, 'the incredible hulk character': 2, 'scarlet witch character': 2, 'tony stark character': 2, 'hawkeye character': 2, 'group name in title': 2, 'memorial': 2, 'revenge': 2, 'asgardian': 2, 'alien attack': 2, 'alternate dimension': 2, 'destruction': 2, 'drax the destroyer character': 2, 'doctor strange character': 2, 'bow and arrow': 2, 'red skull character': 2, 'stan lee cameo': 2, 'thor the marvel comics character': 2}"
"{'game of death': 2, 'killer': 1, 'slasher horror': 1, 'slasher': 1, 'african american': 1, 'cabin': 1, 'survival': 1, 'slasher comedy': 1, 'escape': 1, 'murder': 1, 'friend': 1, 'group': 1, 'attack': 1, 'terror': 1, 'blood': 1, 'violence': 1, 'black man': 1, 'black woman': 1, 'masked killer': 1, 'weapon': 1, 'crossbow': 1, 'crowbar': 1, 'gun': 1, 'handgun': 1, 'victim': 1, 'survivor': 1, 'arrow': 1, 'board game': 1, 'horror comedy': 1, 'gay man': 1, 'juneteenth': 1, 'meta horror': 1, 'lgbtq horror': 1, 'lgbt horror': 1, 'lgbtq': 1, 'political horror': 0, 'parody': 0, 'based on short film': 0, 'body horror': 0, 'thrown down a well': 0}"
"{'title directed by female': 0, 'family relationships': 0}"
"{'prequel': 2, 'farmhouse': 2, 'mentally ill woman': 2, 'domineering mother': 2, 'dance audition': 2, 'scarecrow': 1, 'villainess as protagonist': 1, 'farm': 1, 'year 1918': 1, 'female protagonist': 1, 'antagonist as protagonist': 1, 'protagonist becomes antagonist': 1, 'rural setting': 1, 'world war one': 1, 'pandemic': 1, 'female serial killer': 1, 'serial killer': 1, 'serial murder': 1, 'mental breakdown': 1, 'mental illness': 1, 'movie theater': 1, 'cornfield': 1, '1918 influenza epidemic': 1, 'murder': 1, 'lust for fame': 1, 'aspiring actress': 1, 'line dancing': 1, 'invalid man': 1, 'audition': 1, 'small town': 1, 'serial killer as protagonist': 1, 'corpse': 1, 'dead body': 1, 'confession': 1, 'husband away at war': 1, 'murder confession': 1, 'military wife': 1, 'riding a bicycle': 1, 'origin story': 1, 'title spoken by character': 1, 'female rear nudity': 1, 'slasher horror': 0, 'killing an animal': 0, 'lust': 0, 'villainess': 0, 'barn': 0, 'alligator': 0, 'slasher': 0, 'female nudity': 0, 'character name as title': 0}"
"{'love triangle': 4, 'bisexual man': 5, 'bilingual': 2, 'gay interest': 3, 'gay relationship': 3, 'gay': 3, 'bisexual': 4, 'gay nudity': 4, 'male frontal nudity': 3, 'drinking': 1, 'one word title': 1, 'sex scene': 1, 'gay sex': 1, 'female nudity': 3, 'male nudity': 2, 'bisexual male protagonist': 1, 'bisexual protagonist': 1, 'male rear nudity': 1, 'paris france': 0, 'graphic designer': 0, 'film director': 0, 'teacher': 0, 'film festival': 0, 'wrap party': 0, 'open relationship': 0, 'abortion': 0, 'co parenting': 0, 'bicycle': 0}"
"{'1980s': 2, 'dramedy': 2, 'shoe company': 2, 'directed by cast member': 2, 'year 1984': 2, 'based on true story': 2, 'nike': 1, 'shoe': 1, 'directed by co star': 1, 'air jordan': 1, 'athlete': 1, 'business': 1, 'reference to larry bird': 1, 'casino': 1, 'gambling': 1, 'break dance': 1, 'cheerleaders': 1, 'grape purple': 1, 'reference to mr. t': 1, 'basketball': 1, 'athletic shoe': 0, 'f word': 0, 'profanity': 0, 'reference to run dmc': 0, 'reference to michael jordan': 0, 'reference to charles barkley': 0, 'reference to magic johnson': 0, 'reference to adolf hitler': 0, 'reference to bruce springsteen': 0, 'reference to abraham lincoln': 0, 'reference to martin luther king jr.': 0, 'reference to james worthy': 0, 'reference to melvin turpin': 0, 'skateboard': 0, 'midlife crisis': 0, 'presidential medal of freedom': 0, 'moses': 0, 'kodak': 0, 'just do it': 0, 'ghostbusters': 0, 'converse sneakers': 0, 'game boy': 0, 'scouting': 0, 'regionals': 0, 'talent scout': 0, 'las vegas nevada': 0, 'seven or eleven': 0, 'reference to the dunes hotel and casino las vegas': 0, 'reference to john stockton': 0, 'craps': 0}"
"{'anaphylaxis': 7, 'decapitation': 6, 'miniature art': 6, 'psychological horror': 5, 'cult': 5, 'support group': 5, 'husband wife relationship': 4, 'mother daughter relationship': 4, 'funeral': 4, 'grief': 4, 'burned to death': 4, 'car accident': 4, 'decapitated head': 4, 'family tragedy': 4, 'possession': 4, 'anaphylactic shock': 4, 'guilt': 4, 'trauma': 4, 'decomposed body': 3, 'attic': 3, 'violence': 3, 'decapitated corpse': 3, 'treehouse': 3, 'nut allergy': 3, 'nervous breakdown': 3, 'seance': 3, 'miniature model': 3, 'miniature house': 3, 'dead body': 3, 'death': 3, 'sleepwalking': 3, 'paimon': 3, 'headless body': 3, 'reference to paimon': 3, 'supernatural power': 3, 'fear': 3, 'manipulation': 3, 'party': 3, 'marijuana': 2, 'bird': 2, 'teen partying': 2, 'broken nose': 2, 'miniature': 2, 'decapitated child': 2, 'dysfunctional family': 2, 'family trauma': 2, 'tongue clicking': 2, 'secret society': 2, 'written by director': 2, 'demon': 2}"
"{'post apocalypse': 18, 'desert': 11, 'car chase': 10, 'escape': 7, 'chase': 7, 'on the run': 6, 'female warrior': 9, 'reluctant hero': 5, 'australia': 8, 'dystopia': 8, 'dead fetus': 4, 'prosthetic arm': 4, 'sociopath': 4, 'bound and gagged': 4, 'slave': 4, 'carsploitation': 4, 'anti hero': 4, 'tough girl': 6, 'chaos': 3, 'female protagonist': 3, 'hanging upside down': 3, 'road movie': 3, 'slavery': 3, 'sniper rifle': 3, 'armored car': 3, 'haunted by the past': 3, 'cave': 3, 'survival': 5, 'action heroine': 5, 'chastity belt': 4, 'chained': 2, 'drifter': 2, 'heavily pregnant mother': 2, 'expectant mother': 2, 'rescue': 2, 'shaving': 2, 'sadism': 2, 'tyranny': 2, 'destruction': 2, 'thrown from a car': 2, 'white dress': 2, 'exploding motorcycle': 2, 'war paint': 2, 'near death experience': 2, 'knife': 2, 'flamethrower': 2, 'guitar': 2, 'hand to hand combat': 2, 'pregnancy': 2, 'sex slave': 2}"
"{'superhero': 9, 'superheroine': 9, 'superhero action': 8, 'marvel comics': 8, 'based on comic': 6, 'norse god': 5, 'heroine': 4, 'marvel cinematic universe': 4, 'warrior': 3, 'superhero fantasy': 3, 'based on comic book': 3, 'sequel': 3, 'thor the marvel comics character': 3, 'jane foster character': 3, 'valkyrie character': 3, 'asgardian': 3, 'campy': 3, 'male nudity': 3, 'spaceship': 2, 'directed by cast member': 2, 'love': 2, 'gay joke': 3, 'shared universe': 1, 'live action and animation': 1, 'four word title': 1, 'guardians of the galaxy': 1, 'norse mythology': 1, 'mythology': 1, 'part of series': 1, 'korg character': 1, 'zeus the greek deity': 1, 'god': 1, 'cgi character in a live action movie': 1, 'goddess': 1, 'lightning': 1, 'steampunk': 1, 'marvel entertainment': 1, 'voice over narration': 1, 'one against many': 1, 'babe scientist': 1, 'cancer': 1, 'violence': 1, 'torso cut in half': 1, 'black and white scene': 1, 'lesbian': 1, 'one man army': 1, 'severed arm': 1, 'greek deity': 1, 'greek god': 1, 'marvel': 1}"
"{'alien contact': 21, 'linguistics': 13, 'nonlinear timeline': 8, 'linguist': 7, 'first contact': 5, 'based on short story': 5, 'spacecraft': 4, 'female scientist': 8, 'mother daughter relationship': 6, 'alien': 3, 'extraterrestrial': 3, 'seeing the future': 3, 'reference to abbott and costello': 2, 'death of daughter': 2, 'one word title': 2, 'military officer': 2, 'memory': 2, 'father daughter relationship': 2, 'female protagonist': 1, 'montana': 1, 'colonel': 1, 'physicist': 1, 'theoretical physicist': 1, 'fate': 1, 'zero gravity': 1, 'loss of daughter': 1, 'time paradox': 1, 'suspense': 1, 'sanskrit': 1, 'militarism': 1, 'foresight': 1, 'language barrier': 1, 'u.s. soldier': 1, 'kid art': 1, 'flash forward': 1, 'helicopter': 1, 'bird in a cage': 1, 'palindrome': 1, 'hazmat suit': 1, 'husband wife relationship': 1, 'little girl': 1, 'china': 1, 'computer': 1, 'baby girl': 1, 'girl': 1, 'disease': 1, 'death': 1, 'time travel': 1, 'cowgirl costume': 1, 'outer space': 0}"
"{'musician': 4, 'los angeles california': 4, 'jazz music': 3, 'actress': 3, 'pianist': 3, 'aspiring actress': 3, 'bigger dreams': 3, 'bass player': 2, 'jazz club': 2, 'audition': 2, 'library': 2, 'pipe dream': 2, 'photographer': 2, 'concert': 2, 'quitting a job': 2, 'watts towers los angeles': 2, 'drummer': 2, 'filmmaking': 2, 'meet cute': 2, 'hollywood california': 2, 'dancing': 2, 'listening to a car radio': 2, 'paris france': 2, 'movie set': 3, 'jazz musician': 3, 'planetarium': 1, 'snapping fingers': 1, 'the future': 1, 'passion': 1, 'bar': 1, 'tapas': 1, 'spotlight': 1, 'party': 1, 'repeated scene from a different perspective': 1, 'shushing': 1, 'blowing a kiss': 1, 'photograph': 1, 'knocking on a car window': 1, 'knocking on a window': 1, 'overhearing a conversation': 1, 'keyboard': 1, 'photo shoot': 1, 'contract': 1, 'rehearsal': 1, 'fall the season': 1, 'computer': 1, 'reference to kenny clarke': 1, 'recording studio': 1, 'play': 1, 'reference to charlie parker': 1}"
"{'airbnb rental': 7, 'basement': 6, 'stranger danger': 4, 'hidden basement': 4, 'awakened in middle of night': 3, 'detroit michigan': 3, 'locked in a room': 3, 'inbreeding': 3, 'locked in a basement': 3, 'double booking': 3, 'underground tunnel': 3, 'house of horrors': 3, 'secret passageway': 3, 'serial rapist': 4, 'videocassette': 2, 'rapist': 2, 'father daughter incest': 2, 'rape allegation': 2, 'homeless man': 2, 'tragic villainess': 2, 'measuring tape': 2, 'flashlight': 2, 'suicide': 2, 'breast feeding an adult': 2, 'kidnapper': 2, 'bad neighborhood': 2, 'rough neighborhood': 2, 'urban setting': 2, 'job interview': 2, 'cage': 2, 'inbred family': 2, 'rental': 2, 'villain not really dead cliche': 2, 'rape': 2, 'basement dungeon': 2, 'trapped in a basement': 2, 'locked in': 2, 'locked out of a house': 2, 'bloody handprint': 2, 'mattress': 2, 'camera on tripod': 2, 'bucket': 2, 'old man': 2, 'house key': 2, 'lock box': 2, 'key lock box': 2, 'urban blight': 2, 'rundown building': 2, 'dilapidated building': 2, 'dilapidated house': 2}"
"{'adrenaline junkie': 3, 'friendship': 3, 'survival thriller': 3, 'father daughter relationship': 2, 'free climbing': 2, 'drone': 1, 'loss of loved one': 1, 'filming self with camera phone': 1, 'mountain climbing': 1, 'hallucination': 1, 'dehydration': 1, 'no trespassing sign': 1, 'female friendship': 1, 'female protagonist': 1, 'one word title': 1, 'cleavage': 1, 'stranded': 1, 'rock climbing': 1, 'death of husband': 1, 'selfie stick': 1, 'spreading cremated ashes': 1, 'falling from height': 1, 'backpack': 1, 'alcoholic': 1, 'dog': 1, 'urination': 1, 'tower': 0, 'truck': 0, 'buzzard': 0, 'animal carcass': 0, 'motel': 0, 'husband wife relationship': 0, 'carjacking': 0, 'no way back': 0, 'flare gun': 0, 'binoculars': 0, 'desert': 0, 'blood on camera lens': 0, 'husband': 0, 'wife': 0, 'car theft': 0, 'stolen vehicle': 0, 'reference to dave bautista': 0, 'reference to stone cold steve austin': 0, 'reference to the wwe': 0, 'reference to mick foley': 0, 'reference to ethan hunt': 0, ""reference to dwayne 'the rock' johnson"": 0, 'box of cremated remains': 0, 'waking up from a nightmare': 0}"
